"Project.ID","Survey.ID","Study.Area.ID","Study.Area","Study.Area.Visit.ID","Design.Component.ID","Design.Component.Label","Design.Component.Visit.ID","Year","Visit.Start.Date","Visit.Start.Time","Nights.Deployed","Design.Component.Visit.Note","Air.Temperature..C.","Field.Observer.Name","UTM.Zone","UTM.Easting","UTM.Northing","Longitude..DD.","Latitude..DD.","Geographic.Coordinate.Source","Taxonomic.Unit.ID","Species.Code","Animal.ID","Count","Survey.Observation.Note","Survey.Observation.ID","Inventory.Method","Spatial.Accuracy..m....SMT","Detection.Type.Code","Detection.Direction..deg.","Detection.Distance..m.","Temporary.Animal.ID","Life.Stage.Code","Sex.Code","Activity.Code","Feature.Type","Feature.Label","Feature.Count","Sign.Type.Code","Sign.or.Sample.Age.Code","Sign.Count","Group.Label","Adult.Males","Adult.Females","Adults...Unclassified.Sex","Juvenile.Males","Juvenile.Females","Juveniles...Unclassified.Sex","Males...Unclassified.Life.Stage","Females...Unclassified.Life.Stage","Unclassified.Life.Stage.and.Sex","Eggs","Egg.Masses","Larvae","Pupae","Hatchlings","Fledglings"
5516,47222,32844,"Brandywine Falls Park",42263,258957,"Station 1",660349,"2016","2016-04-22T00:00:00Z",1430,NA,NA,11,"Joanna Hirner",10,491538,5543851,-123.11819,50.04689,"Sample Station - Centroid",1559,"B-BUFF","",4,"",2171573,"",NA,"",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA
5516,47222,32844,"Brandywine Falls Park",42263,258957,"Station 1",660349,"2016","2016-04-22T00:00:00Z",1430,NA,NA,11,"Joanna Hirner",10,491538,5543851,-123.11819,50.04689,"Sample Station - Centroid",1530,"B-WODU","",1,"",2171575,"",NA,"",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
5516,47222,32844,"Brandywine Falls Park",42263,258957,"Station 1",660349,"2016","2016-04-22T00:00:00Z",1430,NA,NA,11,"Joanna Hirner",10,491538,5543851,-123.11819,50.04689,"Sample Station - Centroid",1531,"B-GWTE","",4,"Green Winged Teal",2171574,"",NA,"",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA
5516,49754,32844,"Brandywine Falls Park",42878,258957,"Station 1",678852,"2018","2018-05-10T00:00:00Z",920,NA,NA,11,"Sietse Breedijik",10,491538,5543851,-123.11819,50.04689,"Sample Station - Centroid",27855,"NULL","",0,"",2799294,"",NA,"",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,49754,32844,"Brandywine Falls Park",42878,258958,"Station 2",678853,"2018","2018-05-10T00:00:00Z",952,NA,NA,11,"Sietse Breedijik",10,491539,5543921,-123.11818,50.04752,"Sample Station - Centroid",27855,"NULL","",0,"",2799295,"",NA,"",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,47223,32844,"Brandywine Falls Park",42274,258957,"Station 1",660463,"2020","2020-04-23T00:00:00Z",1315,NA,NA,13,"Joanna Hirner",10,491538,5543851,-123.11819,50.04689,"Sample Station - Centroid",25595,"AYTHYA","",2,"Scaup",2233585,"",NA,"",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,47223,32844,"Brandywine Falls Park",42274,258957,"Station 1",660463,"2020","2020-04-23T00:00:00Z",1315,NA,NA,13,"Joanna Hirner",10,491538,5543851,-123.11819,50.04689,"Sample Station - Centroid",25595,"AYTHYA","",4,"Scaup",2233583,"",NA,"",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,47223,32844,"Brandywine Falls Park",42274,258958,"Station 2",660464,"2020","2020-04-23T00:00:00Z",1430,NA,NA,13,"Joanna Hirner",10,491539,5543921,-123.11818,50.04752,"Sample Station - Centroid",1529,"B-CAGO","",1,"in Flight just heard not observed; count not given",2233589,"",NA,"CA",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,47223,32844,"Brandywine Falls Park",42274,258958,"Station 2",660464,"2020","2020-04-23T00:00:00Z",1430,NA,NA,13,"Joanna Hirner",10,491539,5543921,-123.11818,50.04752,"Sample Station - Centroid",1534,"B-MALL","",2,"",2233588,"",NA,"",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA
5516,49759,32844,"Brandywine Falls Park",42880,258957,"Station 1",678855,"2022","2022-06-15T00:00:00Z",918,NA,NA,NA,"Keegan Hoffman",10,491538,5543851,-123.11819,50.04689,"Sample Station - Centroid",1561,"B-HOME","",6,"Mother and 5 chicks",2799307,"",NA,"VI",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,1,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,49759,32844,"Brandywine Falls Park",42880,258958,"Station 2",678856,"2022","2022-06-25T00:00:00Z",1000,NA,NA,NA,"Roisin Cumming",10,491539,5543921,-123.11818,50.04752,"Sample Station - Centroid",1561,"B-HOME","",6,"Mother and 5 chicks",2799308,"",NA,"VI",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,1,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,49759,32844,"Brandywine Falls Park",42880,258958,"Station 2",678857,"2022","2022-07-10T00:00:00Z",920,NA,NA,NA,"Forrest Rynearson",10,491539,5543921,-123.11818,50.04752,"Sample Station - Centroid",1561,"B-HOME","",1,"Likely same mother observed, chicks likely hidden behind vegetation",2799309,"",NA,"VI",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,52220,32844,"Brandywine Falls Park",43575,258958,"Station 2",698584,"2023","2023-05-08T00:00:00Z",1001,NA,NA,NA,"Mireille Asnong",10,491550,5543914,-123.11802,50.04746,"Survey Observation",1559,"B-BUFF","",2,"",2924888,"",NA,"",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,52220,32844,"Brandywine Falls Park",43575,258958,"Station 2",698584,"2023","2023-05-08T00:00:00Z",1001,NA,NA,NA,"Mireille Asnong",10,491550,5543914,-123.11802,50.04746,"Survey Observation",1561,"B-HOME","",2,"",2924886,"",NA,"",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,52220,32844,"Brandywine Falls Park",43575,258958,"Station 2",698584,"2023","2023-05-08T00:00:00Z",1001,NA,NA,NA,"Mireille Asnong",10,491550,5543914,-123.11802,50.04746,"Survey Observation",1561,"B-HOME","",3,"",2924887,"",NA,"",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,52220,32844,"Brandywine Falls Park",43575,258957,"Station 1",698581,"2023","2023-05-08T00:00:00Z",1017,NA,NA,NA,"Mireille Asnong",10,491510,5543822,-123.11858,50.04663,"Survey Observation",27855,"NULL","",0,"None observed",2924885,"",NA,"",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,52220,32844,"Brandywine Falls Park",43575,258958,"Station 2",698585,"2023","2023-05-10T00:00:00Z",1126,NA,NA,NA,"Julie Cossette",10,491550,5543914,-123.11802,50.04746,"Survey Observation",1561,"B-HOME","",1,"",2924891,"",NA,"",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,52220,32844,"Brandywine Falls Park",43575,258958,"Station 2",698585,"2023","2023-05-10T00:00:00Z",1126,NA,NA,NA,"Julie Cossette",10,491550,5543914,-123.11802,50.04746,"Survey Observation",1545,"B-RNDU","",7,"ringed-neck duck",2924890,"",NA,"",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,52220,32844,"Brandywine Falls Park",43575,258957,"Station 1",698582,"2023","2023-05-10T00:00:00Z",1144,NA,NA,NA,"Julie Cossette",10,491510,5543822,-123.11858,50.04663,"Survey Observation",27855,"NULL","",0,"None observed",2924889,"",NA,"",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,52220,32844,"Brandywine Falls Park",43575,258957,"Station 1",698583,"2023","2023-06-06T00:00:00Z",1153,NA,NA,NA,"Melanie Tardif",10,491510,5543822,-123.11858,50.04663,"Survey Observation",1561,"B-HOME","",7,"",2924892,"",NA,"",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,1,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,52220,32844,"Brandywine Falls Park",43575,258958,"Station 2",698586,"2023","2023-06-06T00:00:00Z",1208,NA,NA,NA,"Melanie Tardif",10,491550,5543914,-123.11802,50.04746,"Survey Observation",27855,"NULL","",0,"",2924893,"",NA,"",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,53544,32845,"Burges James Gadsden Park",43798,258960,"West of dyke",703835,"2014","2014-07-03T00:00:00Z",945,NA,NA,NA,"Brett Yeates",11,495327,5695739,-117.06719,51.41285,"Sample Station - Centroid",1559,"B-BUFF","",1,"",2951566,"",NA,"",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,53544,32845,"Burges James Gadsden Park",43798,258960,"West of dyke",703833,"2014","2014-07-03T00:00:00Z",800,NA,NA,NA,"Brett Yeates",11,495327,5695739,-117.06719,51.41285,"Sample Station - Centroid",1561,"B-HOME","",2,"",2951564,"",NA,"",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,53544,32845,"Burges James Gadsden Park",43798,258960,"West of dyke",703834,"2014","2014-07-03T00:00:00Z",850,NA,NA,NA,"Brett Yeates",11,495327,5695739,-117.06719,51.41285,"Sample Station - Centroid",1529,"B-CAGO","",3,"",2951565,"",NA,"",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
5516,53544,32845,"Burges James Gadsden Park",43798,258959,"East of dyke",703830,"2014","2014-07-03T00:00:00Z",730,NA,NA,NA,"Brett Yeates",11,495117,5696142,-117.07022,51.41647,"Sample Station - Centroid",823,"ANATIDAE","",2,"",2951562,"",NA,"",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
5516,53544,32845,"Burges James Gadsden Park",43798,258959,"East of dyke",703831,"2014","2014-07-03T00:00:00Z",735,NA,NA,NA,"Brett Yeates",11,495117,5696142,-117.07022,51.41647,"Sample Station - Centroid",823,"ANATIDAE","",1,"",2951563,"",NA,"",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
5516,53544,32845,"Burges James Gadsden Park",43798,258959,"East of dyke",703832,"2014","2014-07-03T00:00:00Z",1000,NA,NA,NA,"Brett Yeates",11,495117,5696142,-117.07022,51.41647,"Sample Station - Centroid",1548,"B-LESC","",1,"",2951567,"",NA,"",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,35483,32845,"Burges James Gadsden Park",39626,258960,"West of dyke",577582,"2015","2015-07-22T00:00:00Z",1226,NA,NA,10,"Brett Yeates",11,495327,5695739,-117.06719,51.41285,"Sample Station - Centroid",1534,"B-MALL","",1,"Weather: +10C, 100% Cloud Cover, 10km S winds, var. precip ~ 2mm",1375224,"visual scan",NA,"VI",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,35483,32845,"Burges James Gadsden Park",39626,258959,"East of dyke",577581,"2015","2015-07-22T00:00:00Z",1242,NA,NA,10,"Brett Yeates",11,495117,5696142,-117.07022,51.41647,"Sample Station - Centroid",1548,"B-LESC","",2,"Too late, low water levels made for limited habitat; Suggest checking the EC Hydrometric Data for Columbia River @ Donald (Stn# 08NB005), prior to heading out on this protocol - primary water level @ this station should be above 3m at minimum, below this level and the study area will be mostly drained.",1375223,"visual scan",NA,"VI",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,35489,32845,"Burges James Gadsden Park",39627,258960,"West of dyke",577584,"2016","2016-06-25T00:00:00Z",1840,NA,NA,17,"Steph Whyte",11,495327,5695739,-117.06719,51.41285,"Sample Station - Centroid",1734,"B-BEKI","",1,"Waterlevels were low - Stn# 08NB003 showed a level of 2.9m on this day. Suggest checking the EC Hydrometric Data for Columbia River @ Donald (Stn# 08NB005), prior to heading out on this protocol - primary water level @ this station should be above 3m at minimum, below this level and the study area will be mostly drained.",1375225,"visual scan",NA,"VI",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
5516,35489,32845,"Burges James Gadsden Park",39627,258959,"East of dyke",577583,"2016","2016-06-25T00:00:00Z",1830,NA,NA,17,"Steph Whyte",11,495117,5696142,-117.07022,51.41647,"Sample Station - Centroid",1653,"B-WISN","",2,"Weather conditions (temperature, cloud cover, wind, precipitation): Gentle breeze NW, unbroken clouds, +17, nil",1375226,"visual scan",NA,"VI",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
5516,40562,32845,"Burges James Gadsden Park",40480,258959,"East of dyke",612485,"2018","2018-06-13T00:00:00Z",1204,NA,NA,17,"Liza Pegura",11,495117,5696142,-117.07022,51.41647,"Sample Station - Centroid",1559,"B-BUFF","",1,"bufflehead",1468466,"",NA,"",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,40562,32845,"Burges James Gadsden Park",40480,258959,"East of dyke",612485,"2018","2018-06-13T00:00:00Z",1204,NA,NA,17,"Liza Pegura",11,495117,5696142,-117.07022,51.41647,"Sample Station - Centroid",1559,"B-BUFF","",1,"bufflehead",1468467,"",NA,"",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,40562,32845,"Burges James Gadsden Park",40480,258959,"East of dyke",612485,"2018","2018-06-13T00:00:00Z",1204,NA,NA,17,"Liza Pegura",11,495117,5696142,-117.07022,51.41647,"Sample Station - Centroid",1559,"B-BUFF","",1,"bufflehead",1468468,"",NA,"",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,40562,32845,"Burges James Gadsden Park",40480,258960,"West of dyke",612492,"2018","2018-06-13T00:00:00Z",1226,NA,NA,17,"Liza Pegura",11,495327,5695739,-117.06719,51.41285,"Sample Station - Centroid",1534,"B-MALL","",1,"Mallard",1468472,"",NA,"",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,40562,32845,"Burges James Gadsden Park",40480,258959,"East of dyke",612485,"2018","2018-06-13T00:00:00Z",1204,NA,NA,17,"Liza Pegura",11,495117,5696142,-117.07022,51.41647,"Sample Station - Centroid",1559,"B-BUFF","",1,"bufflehead",1468464,"",NA,"",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,40562,32845,"Burges James Gadsden Park",40480,258959,"East of dyke",612485,"2018","2018-06-13T00:00:00Z",1204,NA,NA,17,"Liza Pegura",11,495117,5696142,-117.07022,51.41647,"Sample Station - Centroid",1559,"B-BUFF","",1,"bufflehead",1468465,"",NA,"",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,40562,32845,"Burges James Gadsden Park",40480,258960,"West of dyke",612492,"2018","2018-06-13T00:00:00Z",1226,NA,NA,17,"Liza Pegura",11,495327,5695739,-117.06719,51.41285,"Sample Station - Centroid",1534,"B-MALL","",1,"Mallard",1468471,"",NA,"",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,40562,32845,"Burges James Gadsden Park",40480,258960,"West of dyke",612491,"2018","2018-06-13T00:00:00Z",1224,NA,NA,17,"Liza Pegura",11,495327,5695739,-117.06719,51.41285,"Sample Station - Centroid",1734,"B-BEKI","",1,"Kingfisher",1468469,"",NA,"",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,40562,32845,"Burges James Gadsden Park",40480,258959,"East of dyke",612490,"2018","2018-06-13T00:00:00Z",1345,NA,NA,17,"Liza Pegura",11,495117,5696142,-117.07022,51.41647,"Sample Station - Centroid",1653,"B-WISN","",2,"snipes? flushed out druing walk out of area",1468478,"",NA,"",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,40562,32845,"Burges James Gadsden Park",40480,258960,"West of dyke",612493,"2018","2018-06-13T00:00:00Z",1240,NA,NA,17,"Liza Pegura",11,495327,5695739,-117.06719,51.41285,"Sample Station - Centroid",1567,"B-BAEA","",1,"Bald eagle",1468474,"",NA,"",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,40562,32845,"Burges James Gadsden Park",40480,258959,"East of dyke",612487,"2018","2018-06-13T00:00:00Z",1226,NA,NA,17,"Liza Pegura",11,495117,5696142,-117.07022,51.41647,"Sample Station - Centroid",1814,"B-AMRO","",1,"Robin",1468473,"",NA,"",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,40562,32845,"Burges James Gadsden Park",40480,258959,"East of dyke",612488,"2018","2018-06-13T00:00:00Z",1303,NA,NA,17,"Liza Pegura",11,495117,5696142,-117.07022,51.41647,"Sample Station - Centroid",1529,"B-CAGO","",4,"canada goose",1468476,"",NA,"",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,40562,32845,"Burges James Gadsden Park",40480,258959,"East of dyke",612486,"2018","2018-06-13T00:00:00Z",1225,NA,NA,17,"Liza Pegura",11,495117,5696142,-117.07022,51.41647,"Sample Station - Centroid",868,"BOMBYCILLIDAE","",1,"Wax wing",1468470,"",NA,"",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,40562,32845,"Burges James Gadsden Park",40480,258960,"West of dyke",612494,"2018","2018-06-13T00:00:00Z",1255,NA,NA,17,"Liza Pegura",11,495327,5695739,-117.06719,51.41285,"Sample Station - Centroid",1566,"B-OSPR","",1,"osprey",1468475,"",NA,"",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,40562,32845,"Burges James Gadsden Park",40480,258959,"East of dyke",612489,"2018","2018-06-13T00:00:00Z",1318,NA,NA,17,"Liza Pegura",11,495117,5696142,-117.07022,51.41647,"Sample Station - Centroid",1548,"B-LESC","",2,"lesser scaup",1468477,"",NA,"",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,40656,32845,"Burges James Gadsden Park",40521,258959,"East of dyke",612924,"2019","2019-06-04T00:00:00Z",1118,NA,NA,NA,"Jordon Austin",11,495117,5696142,-117.07022,51.41647,"Sample Station - Centroid",1772,"B-TRSW","",1,"",1469243,"",NA,"",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,40656,32845,"Burges James Gadsden Park",40521,258959,"East of dyke",612925,"2019","2019-06-04T00:00:00Z",1123,NA,NA,NA,"Jordon Austin",11,495117,5696142,-117.07022,51.41647,"Sample Station - Centroid",1772,"B-TRSW","",1,"",1469244,"",NA,"",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,40656,32845,"Burges James Gadsden Park",40521,258959,"East of dyke",612927,"2019","2019-06-04T00:00:00Z",1126,NA,NA,NA,"Jordon Austin",11,495117,5696142,-117.07022,51.41647,"Sample Station - Centroid",1772,"B-TRSW","",1,"",1469245,"",NA,"",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,40656,32845,"Burges James Gadsden Park",40521,258960,"West of dyke",612931,"2019","2019-06-04T00:00:00Z",946,NA,NA,NA,"Jordon Austin",11,495327,5695739,-117.06719,51.41285,"Sample Station - Centroid",1772,"B-TRSW","",3,"",1469237,"",NA,"",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,40656,32845,"Burges James Gadsden Park",40521,258960,"West of dyke",612934,"2019","2019-06-04T00:00:00Z",1000,NA,NA,NA,"Jordon Austin",11,495327,5695739,-117.06719,51.41285,"Sample Station - Centroid",1772,"B-TRSW","",2,"",1469238,"",NA,"",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,40656,32845,"Burges James Gadsden Park",40521,258960,"West of dyke",612935,"2019","2019-06-04T00:00:00Z",1002,NA,NA,NA,"Jordon Austin",11,495327,5695739,-117.06719,51.41285,"Sample Station - Centroid",1772,"B-TRSW","",2,"",1469239,"",NA,"",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,40656,32845,"Burges James Gadsden Park",40521,258960,"West of dyke",612936,"2019","2019-06-04T00:00:00Z",1005,NA,NA,NA,"Jordon Austin",11,495327,5695739,-117.06719,51.41285,"Sample Station - Centroid",1772,"B-TRSW","",1,"",1469240,"",NA,"",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,40656,32845,"Burges James Gadsden Park",40521,258960,"West of dyke",612938,"2019","2019-06-04T00:00:00Z",1010,NA,NA,NA,"Jordon Austin",11,495327,5695739,-117.06719,51.41285,"Sample Station - Centroid",1772,"B-TRSW","",1,"",1469241,"",NA,"",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,40656,32845,"Burges James Gadsden Park",40521,258960,"West of dyke",612943,"2019","2019-06-04T00:00:00Z",1032,NA,NA,NA,"Jordon Austin",11,495327,5695739,-117.06719,51.41285,"Sample Station - Centroid",1772,"B-TRSW","",1,"",1469242,"",NA,"",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,40656,32845,"Burges James Gadsden Park",40521,258960,"West of dyke",612940,"2019","2019-06-04T00:00:00Z",1023,NA,NA,NA,"Jordon Austin",11,495327,5695739,-117.06719,51.41285,"Sample Station - Centroid",1752,"B-ALFL","",1,"",1469222,"",NA,"",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,40656,32845,"Burges James Gadsden Park",40521,258959,"East of dyke",612922,"2019","2019-06-04T00:00:00Z",1054,NA,NA,NA,"Jordon Austin",11,495117,5696142,-117.07022,51.41647,"Sample Station - Centroid",1567,"B-BAEA","",1,"",1469225,"",NA,"",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,40656,32845,"Burges James Gadsden Park",40521,258960,"West of dyke",612932,"2019","2019-06-04T00:00:00Z",950,NA,NA,NA,"Jordon Austin",11,495327,5695739,-117.06719,51.41285,"Sample Station - Centroid",1914,"B-PIGR","",1,"",1469236,"",NA,"",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,40656,32845,"Burges James Gadsden Park",40521,258960,"West of dyke",612930,"2019","2019-06-04T00:00:00Z",942,NA,NA,NA,"Jordon Austin",11,495327,5695739,-117.06719,51.41285,"Sample Station - Centroid",1836,"B-OCWA","",1,"",1469235,"",NA,"",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,40656,32845,"Burges James Gadsden Park",40521,258959,"East of dyke",612928,"2019","2019-06-04T00:00:00Z",1138,NA,NA,NA,"Jordon Austin",11,495117,5696142,-117.07022,51.41647,"Sample Station - Centroid",1838,"B-YEWA","",1,"Count not given.",1469250,"",NA,"",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
