"Project.ID","Survey.ID","Study.Area.ID","Study.Area","Study.Area.Visit.ID","Design.Component.ID","Design.Component.Label","Design.Component.Visit.ID","Year","Visit.Start.Date","Visit.Start.Time","Nights.Deployed","Design.Component.Visit.Note","Air.Temperature..C.","Field.Observer.Name","UTM.Zone","UTM.Easting","UTM.Northing","Longitude..DD.","Latitude..DD.","Geographic.Coordinate.Source","Taxonomic.Unit.ID","Species.Code","Animal.ID","Count","Survey.Observation.Note","Survey.Observation.ID","Detection.Type.Code","Detection.Direction..deg.","Detection.Distance..m.","Temporary.Animal.ID","Life.Stage.Code","Sex.Code","Activity.Code","Feature.Type","Feature.Label","Feature.Count","Sign.Type.Code","Sign.or.Sample.Age.Code","Sign.Count","Group.Label","Adult.Males","Adult.Females","Adults...Unclassified.Sex","Juvenile.Males","Juvenile.Females","Juveniles...Unclassified.Sex","Males...Unclassified.Life.Stage","Females...Unclassified.Life.Stage","Unclassified.Life.Stage.and.Sex","Eggs","Egg.Masses","Larvae","Pupae","Hatchlings","Fledglings"
5572,55500,32466,"Hai Lake-Mount Herman Park",44049,258712,"Visual survey",710241,"2024","2024-03-20T00:00:00Z",1300,NA,NA,11,"Shane Kirwin",9,526292,6029350,-128.59489,54.41121,"Transect - Start",27855,"NULL",NA,0,"",2984599,"VI",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5572,47165,32465,"Champion Lakes Park",42249,258710,"Champion Lakes Park",660191,"2021","2021-06-16T00:00:00Z",1041,NA,NA,13,"Dave Heagy",11,454250,5449069,-117.62792,49.19271,"Survey Observation",27075,"A-RALU",NA,1,"medium",2169508,"VI",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5572,47165,32465,"Champion Lakes Park",42249,258710,"Champion Lakes Park",660192,"2021","2021-06-16T00:00:00Z",1106,NA,NA,13,"Dave Heagy",11,454381,5448878,-117.6261,49.19101,"Survey Observation",27075,"A-RALU",NA,1,"small",2169509,"VI",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5572,47165,32465,"Champion Lakes Park",42249,258710,"Champion Lakes Park",660193,"2021","2021-06-16T00:00:00Z",1112,NA,NA,13,"Dave Heagy",11,454362,5448835,-117.62636,49.19062,"Survey Observation",27075,"A-RALU",NA,1,"medium",2169510,"VI",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5572,47165,32465,"Champion Lakes Park",42249,258710,"Champion Lakes Park",660194,"2021","2021-06-16T00:00:00Z",1120,NA,NA,13,"Dave Heagy",11,454440,5448817,-117.62528,49.19046,"Survey Observation",27075,"A-RALU",NA,1,"large",2169511,"VI",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5572,47165,32465,"Champion Lakes Park",42249,258710,"Champion Lakes Park",660195,"2021","2021-06-16T00:00:00Z",1130,NA,NA,13,"Dave Heagy",11,454529,5448728,-117.62405,49.18967,"Survey Observation",27075,"A-RALU",NA,1,"large",2169512,"VI",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5572,47165,32465,"Champion Lakes Park",42249,258710,"Champion Lakes Park",660196,"2021","2021-06-16T00:00:00Z",1142,NA,NA,13,"Dave Heagy",11,454601,5448683,-117.62306,49.18927,"Survey Observation",27075,"A-RALU",NA,1,"medium",2169513,"VI",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5572,47165,32465,"Champion Lakes Park",42249,258710,"Champion Lakes Park",660197,"2021","2021-06-16T00:00:00Z",1148,NA,NA,13,"Dave Heagy",11,454623,5448642,-117.62275,49.1889,"Survey Observation",27075,"A-RALU",NA,2,"medium",2169514,"VI",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5572,47165,32465,"Champion Lakes Park",42249,258710,"Champion Lakes Park",660198,"2021","2021-06-16T00:00:00Z",1217,NA,NA,13,"Dave Heagy",11,454628,5448615,-117.62268,49.18866,"Survey Observation",27075,"A-RALU",NA,2,"medium",2169515,"VI",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5572,47165,32465,"Champion Lakes Park",42249,258710,"Champion Lakes Park",660199,"2021","2021-06-16T00:00:00Z",1221,NA,NA,13,"Dave Heagy",11,454654,5448590,-117.62232,49.18844,"Survey Observation",27075,"A-RALU",NA,1,"large",2169516,"VI",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5572,47165,32465,"Champion Lakes Park",42249,258710,"Champion Lakes Park",660200,"2021","2021-06-16T00:00:00Z",1237,NA,NA,13,"Dave Heagy",11,454551,5448440,-117.62372,49.18708,"Survey Observation",27075,"A-RALU",NA,3,"small",2169517,"VI",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5572,47165,32465,"Champion Lakes Park",42249,258710,"Champion Lakes Park",660201,"2021","2021-06-16T00:00:00Z",1241,NA,NA,13,"Dave Heagy",11,454526,5448426,-117.62406,49.18695,"Survey Observation",27075,"A-RALU",NA,1,"medium",2169518,"VI",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5572,47165,32465,"Champion Lakes Park",42249,258710,"Champion Lakes Park",660202,"2021","2021-06-16T00:00:00Z",1313,NA,NA,13,"Dave Heagy",11,454271,5448790,-117.6276,49.19021,"Survey Observation",27075,"A-RALU",NA,1,"medium",2169519,"VI",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5572,47165,32465,"Champion Lakes Park",42249,258710,"Champion Lakes Park",660203,"2021","2021-06-16T00:00:00Z",1332,NA,NA,13,"Dave Heagy",11,454096,5448913,-117.63001,49.1913,"Survey Observation",27075,"A-RALU",NA,1,"small",2169520,"VI",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5572,47165,32465,"Champion Lakes Park",42249,258710,"Champion Lakes Park",660204,"2021","2021-06-16T00:00:00Z",1334,NA,NA,13,"Dave Heagy",11,454095,5448881,-117.63002,49.19101,"Survey Observation",27075,"A-RALU",NA,1,"medium",2169521,"VI",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5572,47165,32465,"Champion Lakes Park",42249,258710,"Champion Lakes Park",660205,"2021","2021-06-16T00:00:00Z",1349,NA,NA,13,"Dave Heagy",11,454022,5449060,-117.63105,49.19262,"Survey Observation",27075,"A-RALU",NA,2,"small",2169522,"VI",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5572,47165,32465,"Champion Lakes Park",42249,258710,"Champion Lakes Park",660206,"2021","2021-06-16T00:00:00Z",1356,NA,NA,13,"Dave Heagy",11,454116,5449077,-117.62976,49.19278,"Survey Observation",27075,"A-RALU",NA,1,"large",2169523,"VI",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5572,47165,32465,"Champion Lakes Park",42249,258710,"Champion Lakes Park",660207,"2021","2021-06-16T00:00:00Z",1359,NA,NA,13,"Dave Heagy",11,454163,5449116,-117.62912,49.19313,"Survey Observation",27075,"A-RALU",NA,1,"medium",2169524,"VI",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5572,52163,32521,"Lac du Bois Protected Area",43568,258724,"Opax wetland",698544,"2023","2023-05-29T00:00:00Z",1300,NA,NA,23,"Isabelle Batko",10,676742,5633953,-120.4902,50.83027,"Transect - Start",28122,"A-PSRE",NA,500,"egg masses >500",2924826,"VI",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,NA,NA,NA,NA
5572,52163,32521,"Lac du Bois Protected Area",43568,258724,"Opax wetland",698545,"2023","2023-05-29T00:00:00Z",1344,NA,NA,23,"Isabelle Batko",10,676742,5633953,-120.4902,50.83027,"Transect - Start",28122,"A-PSRE",NA,1,"neonate; very small",2924827,"VI",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
5572,52163,32521,"Lac du Bois Protected Area",43568,258724,"Opax wetland",698546,"2023","2023-05-29T00:00:00Z",1350,NA,NA,23,"Isabelle Batko",10,676742,5633953,-120.4902,50.83027,"Transect - Start",28122,"A-PSRE",NA,1,"neonate; very small",2924828,"VI",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
5572,52180,32468,"Sutton Pass Ecological Reserve",43570,258716,"Sutton Pass Ecological Reserve",698549,"2023","2023-05-02T00:00:00Z",1125,NA,NA,NA,"Barbara Baker",10,328984,5461192,-125.3514,49.27954,"Survey Observation",28122,"A-PSRE",NA,1,"Helicoptor flyover highway, chorus ceased.  3mins to resume. Chorus eminating from sunlit areas .",2924834,"CA",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5572,52180,32468,"Sutton Pass Ecological Reserve",43570,258716,"Sutton Pass Ecological Reserve",698550,"2023","2023-05-02T00:00:00Z",1155,NA,NA,NA,"Barbara Baker",10,328906,5461259,-125.35251,49.28012,"Survey Observation",28122,"A-PSRE",NA,1,"Chorus seems  unchanged with highway traffic. Slight reduction with heavier truck sounds. 2  individuals  in willows at water surface loudly vocal.",2924835,"CA",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5572,52180,32468,"Sutton Pass Ecological Reserve",43570,258716,"Sutton Pass Ecological Reserve",698551,"2023","2023-05-02T00:00:00Z",1335,NA,NA,NA,"Barbara Baker",10,328940,5461310,-125.35206,49.28059,"Survey Observation",28122,"A-PSRE",NA,1,"Chorus silent at deep truck sound . Single voice returns 10 seconds",2924838,"CA",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5572,52180,32468,"Sutton Pass Ecological Reserve",43570,258716,"Sutton Pass Ecological Reserve",698552,"2023","2023-05-02T00:00:00Z",1420,NA,NA,NA,"Barbara Baker",10,328940,5461310,-125.35206,49.28059,"Survey Observation",28122,"A-PSRE",NA,1,"Chorus pause 3 mins. Overall volume diminished from 11.55 listening.",2924842,"CA",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5572,52180,32468,"Sutton Pass Ecological Reserve",43570,258716,"Sutton Pass Ecological Reserve",698550,"2023","2023-05-02T00:00:00Z",1155,NA,NA,NA,"Barbara Baker",10,328906,5461259,-125.35251,49.28012,"Survey Observation",780,"AMPHIBIA",NA,8,"Egg sacs on grass stems underwater up to  3m from shore. Black eggs white undersides.",2924836,"VI",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA
5572,52180,32468,"Sutton Pass Ecological Reserve",43570,258716,"Sutton Pass Ecological Reserve",698551,"2023","2023-05-02T00:00:00Z",1335,NA,NA,NA,"Barbara Baker",10,328940,5461310,-125.35206,49.28059,"Survey Observation",780,"AMPHIBIA",NA,2,"Black eggs white undersides Air temp 31C Water temp 18.8C",2924839,"VI",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
5572,52180,32468,"Sutton Pass Ecological Reserve",43570,258716,"Sutton Pass Ecological Reserve",698551,"2023","2023-05-02T00:00:00Z",1335,NA,NA,NA,"Barbara Baker",10,328940,5461310,-125.35206,49.28059,"Survey Observation",780,"AMPHIBIA",NA,1,"Dried onshore",2924840,"VI",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
5572,52180,32468,"Sutton Pass Ecological Reserve",43570,258716,"Sutton Pass Ecological Reserve",698551,"2023","2023-05-02T00:00:00Z",1335,NA,NA,NA,"Barbara Baker",10,328940,5461310,-125.35206,49.28059,"Survey Observation",780,"AMPHIBIA",NA,6,"Black eggs white undersides On bracken fern submerged  6m west of Loc 3",2924841,"VI",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA
5572,52180,32468,"Sutton Pass Ecological Reserve",43570,258716,"Sutton Pass Ecological Reserve",698550,"2023","2023-05-02T00:00:00Z",1155,NA,NA,NA,"Barbara Baker",10,328906,5461259,-125.35251,49.28012,"Survey Observation",781,"CAUDATA",NA,1,"Sighting brief. Newt/Salamander ?",2924837,"VI",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5572,55062,36401,"Wells Gray Park",44027,269977,"Alice Lake",710010,"2024","2024-06-10T00:00:00Z",0,NA,NA,18,"Josie Hjermstad",10,676143,6216606,-120.17076,56.06215,"Transect - Start",780,"AMPHIBIA",NA,2,"see photo;brown with yellow stripe on back; Adult ; Weather: sunny with Cloud cover <50%, 18 degrees Celsius. Calm",2984128,"VI",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5572,55062,36401,"Wells Gray Park",44027,269977,"Alice Lake",710010,"2024","2024-06-10T00:00:00Z",0,NA,NA,18,"Josie Hjermstad",10,676143,6216606,-120.17076,56.06215,"Transect - Start",780,"AMPHIBIA",NA,3,"see photo; light taupe small; Adult ; Weather: sunny with Cloud cover <50%, 18 degrees Celsius. Calm",2984129,"VI",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5572,55062,36401,"Wells Gray Park",44027,269977,"Alice Lake",710010,"2024","2024-06-10T00:00:00Z",0,NA,NA,18,"Josie Hjermstad",10,676143,6216606,-120.17076,56.06215,"Transect - Start",780,"AMPHIBIA",NA,1,"see photo; speckled back, pale yellowish feet, brown/green body; Adult ; Weather: sunny with Cloud cover <50%, 18 degrees Celsius. Calm",2984130,"VI",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5572,55062,36401,"Wells Gray Park",44027,269977,"Alice Lake",710010,"2024","2024-06-10T00:00:00Z",0,NA,NA,18,"Josie Hjermstad",10,676143,6216606,-120.17076,56.06215,"Transect - Start",780,"AMPHIBIA",NA,7,"young/toadlets; Weather: sunny with Cloud cover <50%, 18 degrees Celsius. Calm",2984131,"VI",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5572,55062,36401,"Wells Gray Park",44027,269977,"Alice Lake",710010,"2024","2024-06-10T00:00:00Z",0,NA,NA,18,"Josie Hjermstad",10,676143,6216606,-120.17076,56.06215,"Transect - Start",780,"AMPHIBIA",NA,55,"50-60 tadpole;",2984132,"VI",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,NA,NA,NA
5572,49744,32523,"Big Bar Lake Park",42842,258721,"Otter Lake",678782,"2022","2022-06-22T00:00:00Z",1400,NA,NA,9,"Not Available",10,582342,5685947,-121.81839,51.31886,"Transect - Start",780,"AMPHIBIA",NA,1,"unknown (green)",2799243,"VI",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5572,49744,32523,"Big Bar Lake Park",42842,258721,"Otter Lake",678783,"2022","2022-06-22T00:00:00Z",1415,NA,NA,9,"Not Available",10,582342,5685947,-121.81839,51.31886,"Transect - Start",780,"AMPHIBIA",NA,5,"unknown (bronze)",2799244,"VI",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5572,49744,32523,"Big Bar Lake Park",42842,258721,"Otter Lake",678787,"2022","2022-06-22T00:00:00Z",1516,NA,NA,9,"Not Available",10,582342,5685947,-121.81839,51.31886,"Transect - Start",780,"AMPHIBIA",NA,1,"",2799248,"VI",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5572,49744,32523,"Big Bar Lake Park",42842,258721,"Otter Lake",678781,"2022","2022-06-22T00:00:00Z",1345,NA,NA,9,"Not Available",10,582342,5685947,-121.81839,51.31886,"Transect - Start",27075,"A-RALU",NA,3,"",2799242,"VI",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5572,49744,32523,"Big Bar Lake Park",42842,258721,"Otter Lake",678784,"2022","2022-06-22T00:00:00Z",1430,NA,NA,9,"Not Available",10,582342,5685947,-121.81839,51.31886,"Transect - Start",27075,"A-RALU",NA,7,"",2799245,"VI",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5572,49744,32523,"Big Bar Lake Park",42842,258721,"Otter Lake",678785,"2022","2022-06-22T00:00:00Z",1449,NA,NA,9,"Not Available",10,582342,5685947,-121.81839,51.31886,"Transect - Start",27075,"A-RALU",NA,5,"",2799246,"VI",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5572,49744,32523,"Big Bar Lake Park",42842,258721,"Otter Lake",678786,"2022","2022-06-22T00:00:00Z",1510,NA,NA,9,"Not Available",10,582342,5685947,-121.81839,51.31886,"Transect - Start",27075,"A-RALU",NA,2,"",2799247,"VI",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5572,49744,32523,"Big Bar Lake Park",42842,258721,"Otter Lake",678788,"2022","2022-06-22T00:00:00Z",1530,NA,NA,9,"Not Available",10,582342,5685947,-121.81839,51.31886,"Transect - Start",27075,"A-RALU",NA,4,"",2799249,"VI",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5572,49828,32462,"Naikoon Park",42932,298811,"Park Office Station",678980,"2014","2014-05-11T00:00:00Z",0,NA,NA,0,"Erica Mcclaren",9,305492,5940293,-131.93791,53.57537,"Transect - Start",28122,"A-PSRE",NA,1,"Count not given.",2799818,"CA",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5572,49740,32468,"Sutton Pass Ecological Reserve",42839,258716,"Sutton Pass Ecological Reserve",678775,"2018","2018-05-18T00:00:00Z",1302,NA,NA,22,"Erica Mcclaren",10,328999,5461247,-125.35122,49.28004,"Transect - Start",28122,"A-PSRE",NA,150,"",2799236,"VI",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,NA,NA,NA
5572,49740,32468,"Sutton Pass Ecological Reserve",42839,258716,"Sutton Pass Ecological Reserve",678775,"2018","2018-05-18T00:00:00Z",1302,NA,NA,22,"Erica Mcclaren",10,328999,5461247,-125.35122,49.28004,"Transect - Start",28122,"A-PSRE",NA,100,"",2799233,"VI",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
5572,49740,32468,"Sutton Pass Ecological Reserve",42839,258716,"Sutton Pass Ecological Reserve",678775,"2018","2018-05-18T00:00:00Z",1302,NA,NA,22,"Erica Mcclaren",10,328999,5461247,-125.35122,49.28004,"Transect - Start",28122,"A-PSRE",NA,2,"",2799235,"VI",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5572,52180,32468,"Sutton Pass Ecological Reserve",43570,258716,"Sutton Pass Ecological Reserve",698553,"2023","2023-05-30T00:00:00Z",0,NA,NA,18,"Erica Mcclaren",10,328999,5461247,-125.35122,49.28004,"Transect - Start",28122,"A-PSRE",NA,39,"egg masses throughout emergent vegetation around lake edges; some dried up on edges as water level dropped",2924843,"VI",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,NA,NA,NA,NA,NA
5572,52180,32468,"Sutton Pass Ecological Reserve",43570,258716,"Sutton Pass Ecological Reserve",698553,"2023","2023-05-30T00:00:00Z",0,NA,NA,18,"Erica Mcclaren",10,328999,5461247,-125.35122,49.28004,"Transect - Start",28122,"A-PSRE",NA,100,"",2924845,"VI",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA
5572,52180,32468,"Sutton Pass Ecological Reserve",43570,258716,"Sutton Pass Ecological Reserve",698553,"2023","2023-05-30T00:00:00Z",0,NA,NA,18,"Erica Mcclaren",10,328999,5461247,-125.35122,49.28004,"Transect - Start",28122,"A-PSRE",NA,2,"",2924846,"VI",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5572,49740,32468,"Sutton Pass Ecological Reserve",42839,258716,"Sutton Pass Ecological Reserve",678775,"2018","2018-05-18T00:00:00Z",1302,NA,NA,22,"Erica Mcclaren",10,328999,5461247,-125.35122,49.28004,"Transect - Start",1441,"A-AMGR",NA,11,"",2799234,"VI",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA
5572,52180,32468,"Sutton Pass Ecological Reserve",43570,258716,"Sutton Pass Ecological Reserve",698553,"2023","2023-05-30T00:00:00Z",0,NA,NA,18,"Erica Mcclaren",10,328999,5461247,-125.35122,49.28004,"Transect - Start",1441,"A-AMGR",NA,22,"3 dried up egg masses observed",2924844,"VI",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,NA
5572,55060,32464,"Burges James Gadsden Park",44025,258704,"Burges James Gadsden Park",709970,"2024","2024-06-14T00:00:00Z",1000,NA,NA,15,"Brett Mccullough",11,495185,5695910,-117.06924,51.41439,"Transect - Start",1459,"A-LISY",NA,1,"Transect 1",2984071,"VI",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5572,55060,32464,"Burges James Gadsden Park",44025,258704,"Burges James Gadsden Park",709980,"2024","2024-06-14T00:00:00Z",1018,NA,NA,15,"Brett Mccullough",11,495185,5695910,-117.06924,51.41439,"Transect - Start",1459,"A-LISY",NA,1,"Transect 4",2984099,"VI",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5572,55060,32464,"Burges James Gadsden Park",44025,258704,"Burges James Gadsden Park",709968,"2024","2024-06-14T00:00:00Z",951,NA,NA,15,"Brett Mccullough",11,495185,5695910,-117.06924,51.41439,"Transect - Start",780,"AMPHIBIA",NA,2,"Transect 4",2984090,"VI",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
5572,55060,32464,"Burges James Gadsden Park",44025,258704,"Burges James Gadsden Park",709969,"2024","2024-06-14T00:00:00Z",957,NA,NA,15,"Brett Mccullough",11,495185,5695910,-117.06924,51.41439,"Transect - Start",780,"AMPHIBIA",NA,1,"Transect 4",2984091,"VI",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
5572,55060,32464,"Burges James Gadsden Park",44025,258704,"Burges James Gadsden Park",709971,"2024","2024-06-14T00:00:00Z",1006,NA,NA,15,"Brett Mccullough",11,495185,5695910,-117.06924,51.41439,"Transect - Start",780,"AMPHIBIA",NA,3,"Transect 4",2984092,"VI",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
5572,55060,32464,"Burges James Gadsden Park",44025,258704,"Burges James Gadsden Park",709972,"2024","2024-06-14T00:00:00Z",1007,NA,NA,15,"Brett Mccullough",11,495185,5695910,-117.06924,51.41439,"Transect - Start",780,"AMPHIBIA",NA,4,"Transect 4",2984093,"VI",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA
5572,55060,32464,"Burges James Gadsden Park",44025,258704,"Burges James Gadsden Park",709973,"2024","2024-06-14T00:00:00Z",1008,NA,NA,15,"Brett Mccullough",11,495185,5695910,-117.06924,51.41439,"Transect - Start",780,"AMPHIBIA",NA,3,"Transect 4",2984094,"VI",NA,NA,NA,"",NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
